,Price,Date,Year,Type,Lat,Lon,cluster
17951,375000,2015-05-06,2015,S,51.39164291803279,-0.41475059016393445,28
17952,410000,2018-07-23,2018,S,51.39164291803279,-0.41475059016393445,28
17953,425000,2020-11-23,2020,S,51.39164291803279,-0.41475059016393445,28
17954,467500,2021-03-26,2021,S,51.39164291803279,-0.41475059016393445,28
17955,230000,2012-01-25,2012,S,51.39164291803279,-0.41475059016393445,28
17956,400000,2013-06-03,2013,S,51.39164291803279,-0.41475059016393445,28
17957,570000,2017-09-05,2017,S,51.39164291803279,-0.41475059016393445,28
17958,435000,2020-02-28,2020,S,51.39164291803279,-0.41475059016393445,28
17959,545001,2013-12-10,2013,S,51.39164291803279,-0.41475059016393445,28
17960,757000,2019-06-20,2019,S,51.39164291803279,-0.41475059016393445,28
17961,530000,2017-08-02,2017,S,51.39164291803279,-0.41475059016393445,28
17962,475000,2020-04-29,2020,S,51.39164291803279,-0.41475059016393445,28
17963,482000,2020-09-18,2020,S,51.39164291803279,-0.41475059016393445,28
17964,550000,2021-05-28,2021,S,51.39164291803279,-0.41475059016393445,28
17965,287993,2021-07-02,2021,S,51.39164291803279,-0.41475059016393445,28
17966,340000,2013-01-23,2013,S,51.39164291803279,-0.41475059016393445,28
17967,250000,2013-05-24,2013,S,51.39164291803279,-0.41475059016393445,28
17968,347000,2013-08-30,2013,S,51.39164291803279,-0.41475059016393445,28
17969,370000,2014-12-18,2014,S,51.39164291803279,-0.41475059016393445,28
17970,321000,2015-09-25,2015,S,51.39164291803279,-0.41475059016393445,28
17971,353000,2013-06-14,2013,S,51.39164291803279,-0.41475059016393445,28
17972,335000,2013-02-08,2013,S,51.39164291803279,-0.41475059016393445,28
17973,410000,2017-09-15,2017,S,51.39164291803279,-0.41475059016393445,28
17974,450000,2018-02-08,2018,S,51.39164291803279,-0.41475059016393445,28
17975,479950,2020-04-08,2020,S,51.39164291803279,-0.41475059016393445,28
17976,250000,2011-10-24,2011,T,51.39164291803279,-0.41475059016393445,28
17977,382500,2013-10-17,2013,T,51.39164291803279,-0.41475059016393445,28
17978,380000,2019-11-11,2019,T,51.39164291803279,-0.41475059016393445,28
17979,310000,2010-08-13,2010,T,51.39164291803279,-0.41475059016393445,28
17980,500000,2011-07-26,2011,T,51.39164291803279,-0.41475059016393445,28
17981,350000,2011-01-21,2011,T,51.39164291803279,-0.41475059016393445,28
17982,451000,2011-07-29,2011,T,51.39164291803279,-0.41475059016393445,28
17983,750000,2016-08-04,2016,T,51.39164291803279,-0.41475059016393445,28
17984,500000,2017-07-21,2017,T,51.39164291803279,-0.41475059016393445,28
17985,670000,2018-03-21,2018,T,51.39164291803279,-0.41475059016393445,28
17986,530000,2019-07-05,2019,T,51.39164291803279,-0.41475059016393445,28
17987,847000,2021-06-25,2021,T,51.39164291803279,-0.41475059016393445,28
17988,236500,2010-01-29,2010,T,51.39164291803279,-0.41475059016393445,28
17989,230000,2011-08-02,2011,T,51.39164291803279,-0.41475059016393445,28
17990,206500,2013-11-18,2013,T,51.39164291803279,-0.41475059016393445,28
17991,250000,2013-04-23,2013,T,51.39164291803279,-0.41475059016393445,28
17992,230000,2014-04-03,2014,T,51.39164291803279,-0.41475059016393445,28
17993,267000,2015-08-28,2015,T,51.39164291803279,-0.41475059016393445,28
17994,370000,2017-07-14,2017,T,51.39164291803279,-0.41475059016393445,28
17995,330000,2018-02-09,2018,T,51.39164291803279,-0.41475059016393445,28
17996,283500,2018-04-19,2018,T,51.39164291803279,-0.41475059016393445,28
17997,375000,2021-04-27,2021,T,51.39164291803279,-0.41475059016393445,28
17998,195000,2010-12-14,2010,T,51.39164291803279,-0.41475059016393445,28
17999,270000,2012-06-29,2012,T,51.39164291803279,-0.41475059016393445,28
18000,437000,2014-07-11,2014,T,51.39164291803279,-0.41475059016393445,28
18001,527000,2016-01-22,2016,T,51.39164291803279,-0.41475059016393445,28
18002,420000,2017-10-20,2017,T,51.39164291803279,-0.41475059016393445,28
18003,537950,2018-08-01,2018,T,51.39164291803279,-0.41475059016393445,28
18004,182000,2010-06-29,2010,T,51.39164291803279,-0.41475059016393445,28
18005,232500,2010-03-08,2010,T,51.39164291803279,-0.41475059016393445,28
18006,199950,2010-02-26,2010,T,51.39164291803279,-0.41475059016393445,28
18007,190000,2012-04-27,2012,T,51.39164291803279,-0.41475059016393445,28
18008,248000,2012-10-12,2012,T,51.39164291803279,-0.41475059016393445,28
18009,249950,2013-07-16,2013,T,51.39164291803279,-0.41475059016393445,28
18010,385000,2014-10-08,2014,T,51.39164291803279,-0.41475059016393445,28
18011,335000,2014-11-07,2014,T,51.39164291803279,-0.41475059016393445,28
18012,312500,2015-09-07,2015,T,51.39164291803279,-0.41475059016393445,28
18013,380000,2019-08-29,2019,T,51.39164291803279,-0.41475059016393445,28
18014,395000,2021-05-21,2021,T,51.39164291803279,-0.41475059016393445,28
18015,382500,2021-05-21,2021,T,51.39164291803279,-0.41475059016393445,28
18016,390000,2013-02-06,2013,T,51.39164291803279,-0.41475059016393445,28
18017,250000,2010-03-26,2010,T,51.39164291803279,-0.41475059016393445,28
18018,265000,2011-11-25,2011,T,51.39164291803279,-0.41475059016393445,28
18019,312500,2012-06-29,2012,T,51.39164291803279,-0.41475059016393445,28
18020,375000,2014-10-24,2014,T,51.39164291803279,-0.41475059016393445,28
18021,505000,2017-04-21,2017,T,51.39164291803279,-0.41475059016393445,28
18022,460000,2017-08-04,2017,T,51.39164291803279,-0.41475059016393445,28
18023,277500,2010-06-18,2010,T,51.39164291803279,-0.41475059016393445,28
18024,350000,2011-04-11,2011,T,51.39164291803279,-0.41475059016393445,28
18025,285000,2014-06-26,2014,T,51.39164291803279,-0.41475059016393445,28
18026,313000,2015-06-12,2015,T,51.39164291803279,-0.41475059016393445,28
18027,620000,2020-11-30,2020,T,51.39164291803279,-0.41475059016393445,28
18028,345000,2020-12-04,2020,T,51.39164291803279,-0.41475059016393445,28
18029,385000,2021-01-27,2021,T,51.39164291803279,-0.41475059016393445,28
18030,355000,2010-01-11,2010,T,51.39164291803279,-0.41475059016393445,28
18031,158000,2010-01-19,2010,T,51.39164291803279,-0.41475059016393445,28
18032,220000,2011-09-14,2011,T,51.39164291803279,-0.41475059016393445,28
18033,195000,2013-09-12,2013,T,51.39164291803279,-0.41475059016393445,28
18034,290000,2015-09-30,2015,T,51.39164291803279,-0.41475059016393445,28
18035,314000,2017-11-24,2017,T,51.39164291803279,-0.41475059016393445,28
18036,390000,2020-12-09,2020,T,51.39164291803279,-0.41475059016393445,28
18037,349500,2010-01-22,2010,T,51.39164291803279,-0.41475059016393445,28
18038,240000,2010-08-27,2010,T,51.39164291803279,-0.41475059016393445,28
18039,265000,2013-11-08,2013,T,51.39164291803279,-0.41475059016393445,28
18040,310000,2014-10-10,2014,T,51.39164291803279,-0.41475059016393445,28
18041,420000,2014-08-22,2014,T,51.39164291803279,-0.41475059016393445,28
18042,447000,2018-09-12,2018,T,51.39164291803279,-0.41475059016393445,28
18043,370000,2019-04-18,2019,T,51.39164291803279,-0.41475059016393445,28
18044,460000,2019-11-29,2019,T,51.39164291803279,-0.41475059016393445,28
18045,480000,2019-10-18,2019,T,51.39164291803279,-0.41475059016393445,28
18046,380000,2021-03-15,2021,T,51.39164291803279,-0.41475059016393445,28
18047,415000,2021-09-27,2021,T,51.39164291803279,-0.41475059016393445,28
18048,282000,2011-06-17,2011,T,51.39164291803279,-0.41475059016393445,28
18049,249999,2011-07-22,2011,T,51.39164291803279,-0.41475059016393445,28
18050,295000,2011-07-26,2011,T,51.39164291803279,-0.41475059016393445,28
18051,280000,2012-05-10,2012,T,51.39164291803279,-0.41475059016393445,28
18052,307500,2012-07-19,2012,T,51.39164291803279,-0.41475059016393445,28
18053,325000,2013-07-05,2013,T,51.39164291803279,-0.41475059016393445,28
18054,318000,2013-10-11,2013,T,51.39164291803279,-0.41475059016393445,28
18055,325000,2013-11-04,2013,T,51.39164291803279,-0.41475059016393445,28
18056,304950,2013-03-08,2013,T,51.39164291803279,-0.41475059016393445,28
18057,303000,2013-02-20,2013,T,51.39164291803279,-0.41475059016393445,28
18058,325000,2013-11-15,2013,T,51.39164291803279,-0.41475059016393445,28
18059,345000,2014-12-19,2014,T,51.39164291803279,-0.41475059016393445,28
18060,385000,2014-06-27,2014,T,51.39164291803279,-0.41475059016393445,28
18061,345000,2014-02-28,2014,T,51.39164291803279,-0.41475059016393445,28
18062,375000,2014-06-27,2014,T,51.39164291803279,-0.41475059016393445,28
18063,385000,2015-08-14,2015,T,51.39164291803279,-0.41475059016393445,28
18064,375000,2015-04-02,2015,T,51.39164291803279,-0.41475059016393445,28
18065,397000,2015-11-27,2015,T,51.39164291803279,-0.41475059016393445,28
18066,397000,2015-06-30,2015,T,51.39164291803279,-0.41475059016393445,28
18067,387500,2015-08-04,2015,T,51.39164291803279,-0.41475059016393445,28
18068,390000,2016-12-09,2016,T,51.39164291803279,-0.41475059016393445,28
18069,420000,2017-10-13,2017,T,51.39164291803279,-0.41475059016393445,28
18070,420000,2017-10-13,2017,T,51.39164291803279,-0.41475059016393445,28
18071,422500,2018-07-12,2018,T,51.39164291803279,-0.41475059016393445,28
18072,425000,2018-07-18,2018,T,51.39164291803279,-0.41475059016393445,28
18073,450000,2019-05-31,2019,T,51.39164291803279,-0.41475059016393445,28
18074,450000,2019-01-23,2019,T,51.39164291803279,-0.41475059016393445,28
18075,445000,2019-08-21,2019,T,51.39164291803279,-0.41475059016393445,28
18076,415000,2019-12-18,2019,T,51.39164291803279,-0.41475059016393445,28
18077,460000,2019-08-15,2019,T,51.39164291803279,-0.41475059016393445,28
18078,430000,2020-03-19,2020,T,51.39164291803279,-0.41475059016393445,28
18079,429950,2020-10-28,2020,T,51.39164291803279,-0.41475059016393445,28
18080,426000,2021-01-05,2021,T,51.39164291803279,-0.41475059016393445,28
18081,457500,2021-06-18,2021,T,51.39164291803279,-0.41475059016393445,28
18082,460000,2021-09-17,2021,T,51.39164291803279,-0.41475059016393445,28
18083,400000,2021-09-17,2021,T,51.39164291803279,-0.41475059016393445,28
18084,485000,2021-09-13,2021,T,51.39164291803279,-0.41475059016393445,28
18085,320000,2011-09-30,2011,T,51.39164291803279,-0.41475059016393445,28
18086,331000,2013-08-16,2013,T,51.39164291803279,-0.41475059016393445,28
18087,425000,2021-09-10,2021,T,51.39164291803279,-0.41475059016393445,28
18088,335000,2012-01-11,2012,T,51.39164291803279,-0.41475059016393445,28
18089,314950,2013-04-30,2013,T,51.39164291803279,-0.41475059016393445,28
18090,295000,2013-01-23,2013,T,51.39164291803279,-0.41475059016393445,28
18091,380000,2019-03-22,2019,T,51.39164291803279,-0.41475059016393445,28
18092,480000,2021-03-18,2021,T,51.39164291803279,-0.41475059016393445,28
18093,270000,2012-01-03,2012,T,51.39164291803279,-0.41475059016393445,28
18094,595000,2021-08-18,2021,T,51.39164291803279,-0.41475059016393445,28
18095,347000,2014-08-18,2014,T,51.39164291803279,-0.41475059016393445,28
18096,340000,2014-08-01,2014,T,51.39164291803279,-0.41475059016393445,28
18097,335000,2014-10-08,2014,T,51.39164291803279,-0.41475059016393445,28
18098,360000,2019-11-20,2019,T,51.39164291803279,-0.41475059016393445,28
18099,405000,2019-03-25,2019,T,51.39164291803279,-0.41475059016393445,28
18100,399999,2020-05-11,2020,T,51.39164291803279,-0.41475059016393445,28
18101,335000,2021-03-25,2021,T,51.39164291803279,-0.41475059016393445,28
18102,285000,2011-07-04,2011,T,51.39164291803279,-0.41475059016393445,28
18103,365000,2013-07-12,2013,T,51.39164291803279,-0.41475059016393445,28
18104,475000,2016-05-16,2016,T,51.39164291803279,-0.41475059016393445,28
18105,525000,2021-06-28,2021,T,51.39164291803279,-0.41475059016393445,28
18106,417000,2021-03-22,2021,T,51.39164291803279,-0.41475059016393445,28
18107,262000,2011-01-10,2011,T,51.39164291803279,-0.41475059016393445,28
18108,322500,2013-02-05,2013,T,51.39164291803279,-0.41475059016393445,28
18109,370000,2016-01-22,2016,T,51.39164291803279,-0.41475059016393445,28
18110,299950,2014-05-23,2014,T,51.39164291803279,-0.41475059016393445,28
18111,327500,2015-01-23,2015,T,51.39164291803279,-0.41475059016393445,28
18112,375000,2017-09-29,2017,T,51.39164291803279,-0.41475059016393445,28
18113,345000,2019-08-23,2019,T,51.39164291803279,-0.41475059016393445,28
18114,239000,2012-01-05,2012,T,51.39164291803279,-0.41475059016393445,28
18115,387500,2013-11-15,2013,T,51.39164291803279,-0.41475059016393445,28
18116,315000,2014-06-18,2014,T,51.39164291803279,-0.41475059016393445,28
18117,415000,2015-06-15,2015,T,51.39164291803279,-0.41475059016393445,28
18118,399950,2016-08-25,2016,T,51.39164291803279,-0.41475059016393445,28
18119,445000,2018-03-01,2018,T,51.39164291803279,-0.41475059016393445,28
18120,596500,2018-02-23,2018,T,51.39164291803279,-0.41475059016393445,28
18121,481200,2019-08-09,2019,T,51.39164291803279,-0.41475059016393445,28
18122,370000,2020-02-28,2020,T,51.39164291803279,-0.41475059016393445,28
18123,375000,2020-01-24,2020,T,51.39164291803279,-0.41475059016393445,28
18124,460000,2021-06-24,2021,T,51.39164291803279,-0.41475059016393445,28
18125,461000,2021-06-24,2021,T,51.39164291803279,-0.41475059016393445,28
18126,505000,2021-02-17,2021,T,51.39164291803279,-0.41475059016393445,28
18127,470000,2021-04-09,2021,T,51.39164291803279,-0.41475059016393445,28
18128,229000,2012-02-03,2012,T,51.39164291803279,-0.41475059016393445,28
18129,262000,2013-04-26,2013,T,51.39164291803279,-0.41475059016393445,28
18130,335000,2015-08-27,2015,T,51.39164291803279,-0.41475059016393445,28
18131,287500,2015-01-30,2015,T,51.39164291803279,-0.41475059016393445,28
18132,307500,2015-04-10,2015,T,51.39164291803279,-0.41475059016393445,28
18133,369950,2018-04-16,2018,T,51.39164291803279,-0.41475059016393445,28
18134,390000,2020-04-03,2020,T,51.39164291803279,-0.41475059016393445,28
18135,250000,2012-08-31,2012,T,51.39164291803279,-0.41475059016393445,28
18136,287500,2016-10-05,2016,T,51.39164291803279,-0.41475059016393445,28
18137,380000,2013-08-30,2013,T,51.39164291803279,-0.41475059016393445,28
18138,362000,2013-11-08,2013,T,51.39164291803279,-0.41475059016393445,28
18139,520000,2017-06-28,2017,T,51.39164291803279,-0.41475059016393445,28
18140,495000,2021-10-29,2021,T,51.39164291803279,-0.41475059016393445,28
18141,265000,2013-10-11,2013,T,51.39164291803279,-0.41475059016393445,28
18142,395000,2017-06-15,2017,T,51.39164291803279,-0.41475059016393445,28
18143,425000,2017-06-02,2017,T,51.39164291803279,-0.41475059016393445,28
18144,413000,2017-05-26,2017,T,51.39164291803279,-0.41475059016393445,28
18145,765000,2021-05-28,2021,T,51.39164291803279,-0.41475059016393445,28
18146,399950,2014-11-28,2014,T,51.39164291803279,-0.41475059016393445,28
18147,430000,2020-10-07,2020,T,51.39164291803279,-0.41475059016393445,28
18148,170000,2014-05-15,2014,F,51.39164291803279,-0.41475059016393445,28
18149,230000,2018-04-27,2018,F,51.39164291803279,-0.41475059016393445,28
18150,222500,2013-08-02,2013,F,51.39164291803279,-0.41475059016393445,28
18151,223000,2013-11-21,2013,F,51.39164291803279,-0.41475059016393445,28
18152,250000,2016-09-30,2016,F,51.39164291803279,-0.41475059016393445,28
18153,325000,2017-03-20,2017,F,51.39164291803279,-0.41475059016393445,28
18154,230000,2018-01-23,2018,F,51.39164291803279,-0.41475059016393445,28
18155,190000,2018-01-19,2018,F,51.39164291803279,-0.41475059016393445,28
18156,252000,2018-03-01,2018,F,51.39164291803279,-0.41475059016393445,28
18157,339950,2018-02-19,2018,F,51.39164291803279,-0.41475059016393445,28
18158,203000,2010-07-15,2010,F,51.39164291803279,-0.41475059016393445,28
18159,220000,2011-09-08,2011,F,51.39164291803279,-0.41475059016393445,28
18160,247380,2014-05-30,2014,F,51.39164291803279,-0.41475059016393445,28
18161,198000,2011-02-04,2011,F,51.39164291803279,-0.41475059016393445,28
18162,234000,2012-12-05,2012,F,51.39164291803279,-0.41475059016393445,28
18163,137500,2014-03-17,2014,F,51.39164291803279,-0.41475059016393445,28
18164,263000,2016-02-05,2016,F,51.39164291803279,-0.41475059016393445,28
18165,315000,2017-07-28,2017,F,51.39164291803279,-0.41475059016393445,28
18166,332000,2019-07-10,2019,F,51.39164291803279,-0.41475059016393445,28
18167,300000,2021-09-17,2021,F,51.39164291803279,-0.41475059016393445,28
18168,280000,2021-01-22,2021,F,51.39164291803279,-0.41475059016393445,28
18169,226000,2011-05-16,2011,F,51.39164291803279,-0.41475059016393445,28
18170,67500,2011-08-02,2011,F,51.39164291803279,-0.41475059016393445,28
18171,185000,2013-12-20,2013,F,51.39164291803279,-0.41475059016393445,28
18172,190000,2013-07-05,2013,F,51.39164291803279,-0.41475059016393445,28
18173,158000,2013-04-12,2013,F,51.39164291803279,-0.41475059016393445,28
18174,125000,2014-05-06,2014,F,51.39164291803279,-0.41475059016393445,28
18175,160000,2017-09-15,2017,F,51.39164291803279,-0.41475059016393445,28
18176,190000,2019-12-18,2019,F,51.39164291803279,-0.41475059016393445,28
18177,221000,2020-01-21,2020,F,51.39164291803279,-0.41475059016393445,28
18178,217000,2021-03-22,2021,F,51.39164291803279,-0.41475059016393445,28
18179,204000,2021-06-30,2021,F,51.39164291803279,-0.41475059016393445,28
18180,232000,2010-11-01,2010,F,51.39164291803279,-0.41475059016393445,28
18181,270000,2017-08-16,2017,F,51.39164291803279,-0.41475059016393445,28
18182,211000,2010-03-12,2010,F,51.39164291803279,-0.41475059016393445,28
18183,215000,2011-12-09,2011,F,51.39164291803279,-0.41475059016393445,28
18184,210000,2012-08-23,2012,F,51.39164291803279,-0.41475059016393445,28
18185,210000,2013-04-19,2013,F,51.39164291803279,-0.41475059016393445,28
18186,250000,2014-04-29,2014,F,51.39164291803279,-0.41475059016393445,28
18187,250000,2014-05-02,2014,F,51.39164291803279,-0.41475059016393445,28
18188,250000,2014-06-20,2014,F,51.39164291803279,-0.41475059016393445,28
18189,250000,2014-08-29,2014,F,51.39164291803279,-0.41475059016393445,28
18190,250000,2014-08-08,2014,F,51.39164291803279,-0.41475059016393445,28
18191,250000,2014-08-05,2014,F,51.39164291803279,-0.41475059016393445,28
18192,255000,2015-04-24,2015,F,51.39164291803279,-0.41475059016393445,28
18193,250000,2015-01-28,2015,F,51.39164291803279,-0.41475059016393445,28
18194,291000,2016-04-08,2016,F,51.39164291803279,-0.41475059016393445,28
18195,300000,2016-01-06,2016,F,51.39164291803279,-0.41475059016393445,28
18196,315000,2018-02-09,2018,F,51.39164291803279,-0.41475059016393445,28
18197,300000,2018-07-02,2018,F,51.39164291803279,-0.41475059016393445,28
18198,287500,2019-11-01,2019,F,51.39164291803279,-0.41475059016393445,28
18199,275000,2020-01-31,2020,F,51.39164291803279,-0.41475059016393445,28
18200,321500,2021-07-21,2021,F,51.39164291803279,-0.41475059016393445,28
18201,190000,2011-06-03,2011,F,51.39164291803279,-0.41475059016393445,28
18202,246000,2014-08-18,2014,F,51.39164291803279,-0.41475059016393445,28
18203,237000,2014-04-01,2014,F,51.39164291803279,-0.41475059016393445,28
18204,209000,2010-12-15,2010,F,51.39164291803279,-0.41475059016393445,28
18205,270000,2013-11-28,2013,F,51.39164291803279,-0.41475059016393445,28
18206,336000,2018-05-23,2018,F,51.39164291803279,-0.41475059016393445,28
18207,390000,2021-06-08,2021,F,51.39164291803279,-0.41475059016393445,28
18208,363000,2021-05-21,2021,F,51.39164291803279,-0.41475059016393445,28
18209,207000,2011-10-03,2011,F,51.39164291803279,-0.41475059016393445,28
18210,225000,2012-07-06,2012,F,51.39164291803279,-0.41475059016393445,28
18211,245000,2013-09-27,2013,F,51.39164291803279,-0.41475059016393445,28
18212,275000,2013-05-03,2013,F,51.39164291803279,-0.41475059016393445,28
18213,250000,2014-01-31,2014,F,51.39164291803279,-0.41475059016393445,28
18214,249950,2014-05-07,2014,F,51.39164291803279,-0.41475059016393445,28
18215,232500,2014-02-21,2014,F,51.39164291803279,-0.41475059016393445,28
18216,290000,2015-08-12,2015,F,51.39164291803279,-0.41475059016393445,28
18217,265000,2015-01-15,2015,F,51.39164291803279,-0.41475059016393445,28
18218,300000,2015-10-23,2015,F,51.39164291803279,-0.41475059016393445,28
18219,300000,2016-12-14,2016,F,51.39164291803279,-0.41475059016393445,28
18220,328500,2017-05-26,2017,F,51.39164291803279,-0.41475059016393445,28
18221,325000,2017-04-11,2017,F,51.39164291803279,-0.41475059016393445,28
18222,326000,2017-10-27,2017,F,51.39164291803279,-0.41475059016393445,28
18223,207500,2011-11-25,2011,F,51.39164291803279,-0.41475059016393445,28
18224,230000,2012-11-22,2012,F,51.39164291803279,-0.41475059016393445,28
18225,185000,2012-12-14,2012,F,51.39164291803279,-0.41475059016393445,28
18226,189000,2012-07-31,2012,F,51.39164291803279,-0.41475059016393445,28
18227,249500,2014-08-22,2014,F,51.39164291803279,-0.41475059016393445,28
18228,260000,2015-06-15,2015,F,51.39164291803279,-0.41475059016393445,28
18229,300000,2016-03-31,2016,F,51.39164291803279,-0.41475059016393445,28
18230,360000,2017-05-23,2017,F,51.39164291803279,-0.41475059016393445,28
18231,293000,2019-10-25,2019,F,51.39164291803279,-0.41475059016393445,28
18232,220000,2021-09-22,2021,F,51.39164291803279,-0.41475059016393445,28
18233,250000,2014-02-19,2014,F,51.39164291803279,-0.41475059016393445,28
18234,285000,2015-11-03,2015,F,51.39164291803279,-0.41475059016393445,28
18235,308000,2018-12-07,2018,F,51.39164291803279,-0.41475059016393445,28
18236,160000,2012-10-04,2012,F,51.39164291803279,-0.41475059016393445,28
18237,222500,2017-08-31,2017,F,51.39164291803279,-0.41475059016393445,28
18238,217000,2018-12-19,2018,F,51.39164291803279,-0.41475059016393445,28
18239,195000,2018-10-25,2018,F,51.39164291803279,-0.41475059016393445,28
18240,215000,2021-06-30,2021,F,51.39164291803279,-0.41475059016393445,28
18241,234000,2012-05-04,2012,F,51.39164291803279,-0.41475059016393445,28
18242,315000,2016-11-08,2016,F,51.39164291803279,-0.41475059016393445,28
18243,315000,2017-09-15,2017,F,51.39164291803279,-0.41475059016393445,28
18244,285000,2020-04-01,2020,F,51.39164291803279,-0.41475059016393445,28
18245,284000,2020-01-23,2020,F,51.39164291803279,-0.41475059016393445,28
18246,170500,2012-02-10,2012,F,51.39164291803279,-0.41475059016393445,28
18247,160000,2012-02-14,2012,F,51.39164291803279,-0.41475059016393445,28
18248,135000,2013-08-30,2013,F,51.39164291803279,-0.41475059016393445,28
18249,211000,2012-05-04,2012,F,51.39164291803279,-0.41475059016393445,28
18250,222500,2013-11-01,2013,F,51.39164291803279,-0.41475059016393445,28
18251,63000,2013-02-22,2013,F,51.39164291803279,-0.41475059016393445,28
18252,180000,2015-07-23,2015,F,51.39164291803279,-0.41475059016393445,28
18253,94500,2018-02-22,2018,F,51.39164291803279,-0.41475059016393445,28
18254,310000,2018-06-14,2018,F,51.39164291803279,-0.41475059016393445,28
18255,300000,2018-07-16,2018,F,51.39164291803279,-0.41475059016393445,28
18256,236250,2019-03-01,2019,F,51.39164291803279,-0.41475059016393445,28
18257,157500,2020-12-14,2020,F,51.39164291803279,-0.41475059016393445,28
18258,295000,2021-06-25,2021,F,51.39164291803279,-0.41475059016393445,28
18259,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18260,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18261,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18262,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18263,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18264,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18265,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18266,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18267,232555,2014-12-19,2014,F,51.39164291803279,-0.41475059016393445,28
18268,225000,2016-08-19,2016,F,51.39164291803279,-0.41475059016393445,28
18269,225000,2016-08-19,2016,F,51.39164291803279,-0.41475059016393445,28
18270,250000,2018-11-19,2018,F,51.39164291803279,-0.41475059016393445,28
18271,260000,2019-08-09,2019,F,51.39164291803279,-0.41475059016393445,28
18272,230000,2018-10-08,2018,F,51.39164291803279,-0.41475059016393445,28
18273,240000,2019-01-23,2019,F,51.39164291803279,-0.41475059016393445,28
18274,239000,2019-01-23,2019,F,51.39164291803279,-0.41475059016393445,28
18275,235000,2019-05-20,2019,F,51.39164291803279,-0.41475059016393445,28
18276,242500,2019-06-12,2019,F,51.39164291803279,-0.41475059016393445,28
18277,202500,2020-02-26,2020,F,51.39164291803279,-0.41475059016393445,28
18278,225000,2018-12-07,2018,F,51.39164291803279,-0.41475059016393445,28
18279,240000,2019-06-05,2019,F,51.39164291803279,-0.41475059016393445,28
18280,225000,2018-11-30,2018,F,51.39164291803279,-0.41475059016393445,28
18281,385000,2021-05-28,2021,F,51.39164291803279,-0.41475059016393445,28
18282,714950,2010-12-17,2010,S,51.3881694691358,-0.32596602469135805,67
18283,760000,2010-10-12,2010,S,51.3881694691358,-0.32596602469135805,67
18284,820000,2011-02-18,2011,S,51.3881694691358,-0.32596602469135805,67
18285,1240000,2014-02-28,2014,S,51.3881694691358,-0.32596602469135805,67
18286,950000,2014-01-15,2014,S,51.3881694691358,-0.32596602469135805,67
18287,903000,2018-08-02,2018,S,51.3881694691358,-0.32596602469135805,67
18288,1155000,2020-05-04,2020,S,51.3881694691358,-0.32596602469135805,67
18289,280000,2010-12-10,2010,S,51.3881694691358,-0.32596602469135805,67
18290,325000,2011-09-09,2011,S,51.3881694691358,-0.32596602469135805,67
18291,410000,2011-10-18,2011,S,51.3881694691358,-0.32596602469135805,67
18292,450000,2012-05-25,2012,S,51.3881694691358,-0.32596602469135805,67
18293,446000,2012-11-13,2012,S,51.3881694691358,-0.32596602469135805,67
18294,455000,2012-05-08,2012,S,51.3881694691358,-0.32596602469135805,67
18295,520000,2015-01-27,2015,S,51.3881694691358,-0.32596602469135805,67
18296,670000,2016-12-05,2016,S,51.3881694691358,-0.32596602469135805,67
18297,583000,2017-05-12,2017,S,51.3881694691358,-0.32596602469135805,67
18298,610000,2020-08-24,2020,S,51.3881694691358,-0.32596602469135805,67
18299,745000,2020-02-18,2020,S,51.3881694691358,-0.32596602469135805,67
18300,720000,2010-01-22,2010,S,51.3881694691358,-0.32596602469135805,67
18301,685000,2010-01-22,2010,S,51.3881694691358,-0.32596602469135805,67
18302,740000,2011-10-25,2011,S,51.3881694691358,-0.32596602469135805,67
18303,670000,2011-05-12,2011,S,51.3881694691358,-0.32596602469135805,67
18304,705000,2013-11-01,2013,S,51.3881694691358,-0.32596602469135805,67
18305,825000,2013-09-05,2013,S,51.3881694691358,-0.32596602469135805,67
18306,867000,2014-05-07,2014,S,51.3881694691358,-0.32596602469135805,67
18307,915000,2014-12-11,2014,S,51.3881694691358,-0.32596602469135805,67
18308,875000,2015-07-22,2015,S,51.3881694691358,-0.32596602469135805,67
18309,860000,2017-11-03,2017,S,51.3881694691358,-0.32596602469135805,67
18310,1060000,2017-08-31,2017,S,51.3881694691358,-0.32596602469135805,67
18311,1105000,2018-06-29,2018,S,51.3881694691358,-0.32596602469135805,67
18312,1000000,2019-03-15,2019,S,51.3881694691358,-0.32596602469135805,67
18313,1030000,2019-07-18,2019,S,51.3881694691358,-0.32596602469135805,67
18314,985000,2020-03-27,2020,S,51.3881694691358,-0.32596602469135805,67
18315,1100000,2021-06-10,2021,S,51.3881694691358,-0.32596602469135805,67
18316,565000,2010-03-19,2010,S,51.3881694691358,-0.32596602469135805,67
18317,342000,2013-04-05,2013,S,51.3881694691358,-0.32596602469135805,67
